,Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
2903,2903,2903,29634309,2015-01-05 09:48:11,01/05/2015 09:52:49 AM,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11230,1319 AVENUE M,AVENUE M,EAST 13 STREET,EAST 14 STREET,,,ADDRESS,BROOKLYN,,,Closed,01/19/2015 09:48:11 AM,01/05/2015 09:52:49 AM,14 BROOKLYN,BROOKLYN,994902,164375,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.617841444936694,-73.96163135565223,"(40.617841444936694, -73.96163135565223)"
2904,2904,2904,29634982,2015-01-05 09:48:00,01/02/2015 09:48:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11434,,,,,168 STREET,116 AVENUE,INTERSECTION,Jamaica,,,Pending,,01/02/2015 09:48:00 AM,12 QUEENS,QUEENS,1045356,189767,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68733241325,-73.77966577685886,"(40.68733241325, -73.77966577685886)"
2905,2905,2905,29641708,2015-01-05 09:48:00,01/02/2015 09:48:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11434,,,,,BAISLEY BOULEVARD,178 PLACE,INTERSECTION,Jamaica,,,Pending,,01/02/2015 09:48:00 AM,12 QUEENS,QUEENS,1048998,190013,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6879817309548,-73.76653125635919,"(40.6879817309548, -73.76653125635919)"
2906,2906,2906,29638395,2015-01-05 09:47:47,01/05/2015 09:47:47 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,11215,1 PROSPECT PARK SOUTH WEST,PROSPECT PARK SOUTH WEST,PROSPECT PARK WEST,10 AVENUE,,,ADDRESS,BROOKLYN,,,Open,,01/05/2015 12:00:00 AM,07 BROOKLYN,BROOKLYN,989964,180010,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66076073513256,-73.97940485487122,"(40.66076073513256, -73.97940485487122)"
2907,2907,2907,29636094,2015-01-05 09:47:42,01/05/2015 09:47:42 AM,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,10011,133 WEST 21 STREET,WEST 21 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,,Assigned,,01/05/2015 12:00:00 AM,04 MANHATTAN,MANHATTAN,985689,209637,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74208163211449,-73.99480703767011,"(40.74208163211449, -73.99480703767011)"
2908,2908,2908,29636110,2015-01-05 09:47:00,01/02/2015 09:47:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11358,,,,,166 STREET,35 AVENUE,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:47:00 AM,07 QUEENS,QUEENS,1039774,218101,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76513892061859,-73.79955933867802,"(40.76513892061859, -73.79955933867802)"
2909,2909,2909,29638817,2015-01-05 09:47:00,,DEP,Department of Environmental Protection,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),,10305,35 VIRGINIA AVENUE,VIRGINIA AVENUE,BAY STREET,ANDERSON STREET,,,ADDRESS,STATEN ISLAND,,,Open,,,01 STATEN ISLAND,STATEN ISLAND,965299,163402,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61515689809154,-74.06825901120384,"(40.61515689809154, -74.06825901120384)"
2910,2910,2910,29640624,2015-01-05 09:47:00,01/02/2015 09:47:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,,,197 ST,122 AVE,INTERSECTION,,,,Pending,,01/02/2015 09:47:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2911,2911,2911,29639866,2015-01-05 09:47:00,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11365,164-17 67 AVENUE,67 AVENUE,164 STREET,165 STREET,,,ADDRESS,Fresh Meadows,,,Open,,,08 QUEENS,QUEENS,1038418,207093,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73493322634272,-73.804543127633,"(40.73493322634272, -73.804543127633)"
2912,2912,2912,29639931,2015-01-05 09:47:00,01/02/2015 09:47:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Door Open,,11413,,,,,193 STREET,NASHVILLE BOULEVARD,INTERSECTION,Springfield Gardens,,,Pending,,01/02/2015 09:47:00 AM,12 QUEENS,QUEENS,1052668,188944,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.685019973622424,-73.75330887079141,"(40.685019973622424, -73.75330887079141)"
2913,2913,2913,29636634,2015-01-05 09:46:21,01/05/2015 09:56:24 AM,DOT,Department of Transportation,Street Sign - Missing,"No Parking, Standing, Stopping",Street,11235,EAST 13 STREET,EAST 13 STREET,AVENUE Y,AVENUE Z,,,BLOCKFACE,BROOKLYN,,,Closed,01/19/2015 09:46:21 AM,01/05/2015 09:56:24 AM,15 BROOKLYN,BROOKLYN,996334,154016,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.5894062655162,-73.95649180649961,"(40.5894062655162, -73.95649180649961)"
2914,2914,2914,29638098,2015-01-05 09:46:16,,TLC,Taxi and Limousine Commission,Found Property,Other,Taxi,10017,,,,,EAST   49 STREET,LEXINGTON AVENUE,INTERSECTION,NEW YORK,,,Open,,01/05/2015 09:59:29 AM,05 MANHATTAN,MANHATTAN,991780,214662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,Intersection,,,,,,,,40.7558709018793,-73.9728206381604,"(40.7558709018793, -73.9728206381604)"
2915,2915,2915,29638134,2015-01-05 09:46:00,01/02/2015 09:46:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,,,,,,BAYSIDE AVE,143 ST,INTERSECTION,,,,Pending,,01/02/2015 09:46:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2916,2916,2916,29639435,2015-01-05 09:46:00,01/02/2015 09:46:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11358,,,,,171 STREET,39 AVENUE,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:46:00 AM,07 QUEENS,QUEENS,1040948,216796,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76154959033042,-73.79533224176048,"(40.76154959033042, -73.79533224176048)"
2917,2917,2917,29640955,2015-01-05 09:46:00,01/02/2015 09:46:00 AM,DOT,Department of Transportation,Street Light Condition,Glassware Broken,,11354,,,,,29 AVENUE,157 STREET,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:46:00 AM,07 QUEENS,QUEENS,1037650,220349,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77132216670516,-73.8072090553523,"(40.77132216670516, -73.8072090553523)"
2918,2918,2918,29641592,2015-01-05 09:45:33,,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,Street,11373,51-36 HILLYER STREET,HILLYER STREET,51 AVENUE,KNEELAND AVENUE,,,ADDRESS,ELMHURST,,,Open,01/13/2015 09:45:33 AM,,04 QUEENS,QUEENS,1015918,207531,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73624460724642,-73.8857287203761,"(40.73624460724642, -73.8857287203761)"
2919,2919,2919,29634280,2015-01-05 09:45:00,01/05/2015 12:00:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11226,50 VERONICA PLACE,VERONICA PLACE,ERASMUS STREET,SNYDER AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,01/05/2015 09:45:00 AM,17 BROOKLYN,BROOKLYN,997329,175826,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.649268755813374,-73.95286707786504,"(40.649268755813374, -73.95286707786504)"
2920,2920,2920,29634118,2015-01-05 09:45:00,01/02/2015 09:45:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,11354,,,,,MURRAY STREET,26 AVENUE,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:45:00 AM,07 QUEENS,QUEENS,1036050,221389,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77418620877768,-73.81297752879395,"(40.77418620877768, -73.81297752879395)"
2921,2921,2921,29636391,2015-01-05 09:45:00,01/02/2015 09:45:00 AM,DOT,Department of Transportation,Street Light Condition,Multiple Street Lights Out,,11354,,,,,MURRAY STREET,26 AVENUE,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:45:00 AM,07 QUEENS,QUEENS,1036050,221389,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77418620877768,-73.81297752879395,"(40.77418620877768, -73.81297752879395)"
2922,2922,2922,29638173,2015-01-05 09:45:00,01/02/2015 09:45:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,11357,,,,,WILLETS POINT BOULEVARD,MURRAY STREET,INTERSECTION,Whitestone,,,Pending,,01/02/2015 09:45:00 AM,07 QUEENS,QUEENS,1036170,222577,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77744624512095,-73.81253509412835,"(40.77744624512095, -73.81253509412835)"
2923,2923,2923,29638072,2015-01-05 09:44:45,01/05/2015 09:44:45 AM,DOB,Department of Buildings,Building/Use,Zoning - Non-Conforming/Illegal Vehicle Storage,,,77 ROAD,77 ROAD,,,,,,,,,Open,,01/05/2015 12:00:00 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
2924,2924,2924,29639524,2015-01-05 09:44:45,01/05/2015 09:44:45 AM,DOB,Department of Buildings,General Construction/Plumbing,Debris - Falling Or In Danger Of Falling,,11219,959 41 STREET,41 STREET,9 AVENUE,NEW UTRECHT AVENUE,,,ADDRESS,BROOKLYN,,,Assigned,,01/05/2015 12:00:00 AM,12 BROOKLYN,BROOKLYN,985605,173955,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.644142819452206,-73.99511734841067,"(40.644142819452206, -73.99511734841067)"
2925,2925,2925,29636722,2015-01-05 09:44:17,01/05/2015 10:17:38 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11417,106-71 97 STREET,97 STREET,ROCKAWAY BOULEVARD,109 AVENUE,,,ADDRESS,OZONE PARK,,Precinct,Closed,01/05/2015 05:44:17 PM,01/05/2015 10:17:38 AM,10 QUEENS,QUEENS,1028121,187040,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.679949641319595,-73.84182882784935,"(40.679949641319595, -73.84182882784935)"
2926,2926,2926,29642645,2015-01-05 09:44:09,01/05/2015 12:59:43 PM,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10021,345 EAST 73 STREET,EAST 73 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,,Closed,,01/05/2015 12:59:43 PM,08 MANHATTAN,MANHATTAN,996227,219457,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76902703605539,-73.95676075284612,"(40.76902703605539, -73.95676075284612)"
2927,2927,2927,29641037,2015-01-05 09:44:00,01/02/2015 09:44:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Door Open,,11429,,,,,209 PLACE,111 AVENUE,INTERSECTION,Queens Village,,,Pending,,01/02/2015 09:44:00 AM,13 QUEENS,QUEENS,1054330,196752,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7064380285195,-73.74723508306398,"(40.7064380285195, -73.74723508306398)"
2928,2928,2928,29638822,2015-01-05 09:44:00,01/05/2015 12:00:00 PM,DSNY,BCC - Queens West,Derelict Vehicles,14 Derelict Vehicles,Street,11416,94-03 76 STREET,76 STREET,ATLANTIC AVENUE,95 AVENUE,,,ADDRESS,Ozone Park,,DSNY Garage,Pending,,01/05/2015 09:44:00 AM,09 QUEENS,QUEENS,1022163,188413,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.683745733040176,-73.86330185775527,"(40.683745733040176, -73.86330185775527)"
2929,2929,2929,29635720,2015-01-05 09:43:57,,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10075,1489 1 AVENUE,1 AVENUE,EAST 77 STREET,EAST 78 STREET,,,ADDRESS,NEW YORK,,,Open,01/25/2015 09:43:57 AM,,08 MANHATTAN,MANHATTAN,997169,220337,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77144108005716,-73.95335826276803,"(40.77144108005716, -73.95335826276803)"
2930,2930,2930,29637624,2015-01-05 09:43:15,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11691,25-15 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,BAY 25 STREET,HARTMAN LANE,,,ADDRESS,FAR ROCKAWAY,,,Open,01/13/2015 09:43:15 AM,,14 QUEENS,QUEENS,1050241,158119,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.600430718980164,-73.76236124849528,"(40.600430718980164, -73.76236124849528)"
2931,2931,2931,29639621,2015-01-05 09:43:07,01/05/2015 09:43:07 AM,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11103,32-23 44 STREET,44 STREET,BROADWAY,34 AVENUE,,,ADDRESS,Astoria,,,Open,,01/05/2015 12:00:00 AM,01 QUEENS,QUEENS,1007493,215117,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75709241678878,-73.916103376026,"(40.75709241678878, -73.916103376026)"
2932,2932,2932,29640952,2015-01-05 09:43:00,01/02/2015 09:43:00 AM,DOT,Department of Transportation,Street Light Condition,Foreign Attachment On Lamppost,,11367,,,,,REEVES AVENUE,148 PLACE,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:43:00 AM,08 QUEENS,QUEENS,1033638,208635,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7391936092286,-73.82177965007821,"(40.7391936092286, -73.82177965007821)"
2933,2933,2933,29634980,2015-01-05 09:43:00,01/02/2015 09:43:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11367,,,,,153 STREET,77 ROAD,INTERSECTION,Flushing,,,Pending,,01/02/2015 09:43:00 AM,08 QUEENS,QUEENS,1036309,202601,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722616476354716,-73.8121878570701,"(40.722616476354716, -73.8121878570701)"
2934,2934,2934,29641473,2015-01-05 09:43:00,01/02/2015 09:43:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,11366,,,,,UNION TURNPIKE,164 STREET,INTERSECTION,Fresh Meadows,,,Pending,,01/02/2015 09:43:00 AM,08 QUEENS,QUEENS,1038433,202185,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72146190526075,-73.80452852154046,"(40.72146190526075, -73.80452852154046)"
2935,2935,2935,29634071,2015-01-05 09:42:35,01/05/2015 11:57:29 AM,NYPD,New York City Police Department,Animal Abuse,In Car,Parking Lot,11360,23-20 BELL BOULEVARD,BELL BOULEVARD,23 AVENUE,BEND,,,ADDRESS,BAYSIDE,,Precinct,Closed,01/05/2015 05:42:35 PM,01/05/2015 11:57:29 AM,07 QUEENS,QUEENS,1046211,224274,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7820393627927,-73.77626506068275,"(40.7820393627927, -73.77626506068275)"
2936,2936,2936,29636439,2015-01-05 09:42:34,01/05/2015 10:20:55 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11223,WEST 10 STREET,WEST 10 STREET,AVENUE S,AVENUE T,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,01/05/2015 05:42:34 PM,01/05/2015 10:20:56 AM,11 BROOKLYN,BROOKLYN,989265,157705,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59953864659114,-73.98194085613412,"(40.59953864659114, -73.98194085613412)"
2937,2937,2937,29635204,2015-01-05 09:42:00,01/02/2015 09:42:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,,11366,,,,,174 STREET,UNION TURNPIKE,INTERSECTION,Fresh Meadows,,,Pending,,01/02/2015 09:42:00 AM,08 QUEENS,QUEENS,1041039,203362,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72467613132514,-73.79511717532972,"(40.72467613132514, -73.79511717532972)"
2938,2938,2938,29638863,2015-01-05 09:42:00,01/05/2015 12:00:00 PM,DSNY,BCC - Brooklyn South,Derelict Vehicles,14 Derelict Vehicles,Street,11232,131 47 STREET,47 STREET,1 AVENUE,2 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,01/05/2015 09:42:00 AM,07 BROOKLYN,BROOKLYN,979651,176683,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.651629498411204,-74.01657404770023,"(40.651629498411204, -74.01657404770023)"
2939,2939,2939,29639542,2015-01-05 09:42:00,01/02/2015 09:42:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11366,,,,,164 STREET,75 AVENUE,INTERSECTION,Fresh Meadows,,,Pending,,01/02/2015 09:42:00 AM,08 QUEENS,QUEENS,1038275,204241,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72710607909173,-73.80508201847246,"(40.72710607909173, -73.80508201847246)"
2940,2940,2940,29640973,2015-01-05 09:42:00,01/05/2015 09:40:00 PM,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,10305,248 KENSINGTON AVENUE,KENSINGTON AVENUE,FOCH AVENUE,OLYMPIA BOULEVARD,,,ADDRESS,STATEN ISLAND,,,Closed,,01/05/2015 09:40:00 PM,02 STATEN ISLAND,STATEN ISLAND,963520,155050,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.592228383620146,-74.07464109903309,"(40.592228383620146, -74.07464109903309)"
2941,2941,2941,29639858,2015-01-05 09:41:40,01/05/2015 06:50:57 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11225,105 WINTHROP STREET,WINTHROP STREET,FLATBUSH AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/05/2015 05:41:40 PM,01/05/2015 06:50:57 PM,09 BROOKLYN,BROOKLYN,996203,178530,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65669223671254,-73.95692006228899,"(40.65669223671254, -73.95692006228899)"
2942,2942,2942,29634089,2015-01-05 09:41:10,01/05/2015 12:05:02 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11366,75-54 198 STREET,198 STREET,75 AVENUE,UNION TURNPIKE,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,01/05/2015 05:41:10 PM,01/05/2015 12:05:02 PM,08 QUEENS,QUEENS,1047216,206215,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.732465082177164,-73.77280525111806,"(40.732465082177164, -73.77280525111806)"
2943,2943,2943,29638585,2015-01-05 09:41:03,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11421,86-13 75 STREET,75 STREET,JAMAICA AVENUE,87 AVENUE,,,ADDRESS,WOODHAVEN,,,Pending,02/04/2015 09:41:03 AM,01/05/2015 09:48:20 AM,09 QUEENS,QUEENS,1021299,191062,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69102028077734,-73.86640250235494,"(40.69102028077734, -73.86640250235494)"
2944,2944,2944,29640875,2015-01-05 09:41:00,01/02/2015 09:40:00 AM,DOT,Department of Transportation,Street Light Condition,Lamppost Wire Exposed,,11366,,,,,179 STREET,UNION TURNPIKE,INTERSECTION,Fresh Meadows,,,Pending,,01/02/2015 09:40:00 AM,08 QUEENS,QUEENS,1042702,204067,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72660034704572,-73.78911131889058,"(40.72660034704572, -73.78911131889058)"
2945,2945,2945,29639946,2015-01-05 09:41:00,,DSNY,BCC - Staten Island,Missed Collection (All Materials),1 Missed Collection,Sidewalk,10307,26 JACOB STREET,JACOB STREET,JOLINE AVENUE,BEDELL AVENUE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Open,,,03 STATEN ISLAND,STATEN ISLAND,918820,125366,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.51053449909763,-74.23530173293933,"(40.51053449909763, -74.23530173293933)"
